#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C946
#Date Time: 2025-03-27 13:53:41.180
#Sample rate: 7.69231e+06Hz
#Samples: 8192
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
-0.0002897382926829268,0.6671609765376214
-0.0002896082926829268,0.6715705837218414
-0.0002894782926829268,0.6763193914586938
-0.0002893482926829268,0.6803897980902816
-0.0002892182926829268,0.684121004169237
-0.0002890882926829268,0.6888698119060894
-0.0002889582926829269,0.6932794190903094
-0.0002888282926829268,0.6976890262745294
-0.0002886982926829268,0.7024378340113818
-0.0002885682926829268,0.7065082406429696
-0.0002884382926829269,0.7102394467219251
-0.0002883082926829268,0.7143098533535128
-0.0002881782926829268,0.7187194605377328
-0.0002880482926829268,0.7214330649587913
-0.0002879182926829268,0.7251642710377468
-0.0002877882926829268,0.7292346776693346
-0.0002876582926829268,0.7326266831956577
-0.0002875282926829268,0.7366970898272455
-0.0002873982926829268,0.7400890953535686
-0.0002872682926829268,0.7444987025377886
-0.0002871382926829268,0.7482299086167441
-0.0002870082926829268,0.7516219141430672
-0.0002868782926829268,0.754674719116758
-0.0002867482926829268,0.7580667246430811
-0.0002866182926829268,0.7614587301694042
-0.0002864882926829268,0.7645115351430951
-0.0002863582926829268,0.7675643401167859
-0.0002862282926829268,0.7706171450904767
-0.0002860982926829268,0.7746875517220645
-0.0002859682926829268,0.7787579583536522
-0.0002858382926829268,0.7821499638799753
-0.0002857082926829268,0.7845243677484015
-0.0002855782926829268,0.786220370511563
-0.0002854482926829268,0.7885947743799893
-0.0002853182926829268,0.7919867799063124
-0.0002851882926829269,0.7953787854326355
-0.0002850582926829268,0.7977531893010616
-0.0002849282926829268,0.8004667937221202
-0.0002847982926829268,0.8031803981431787
-0.0002846682926829269,0.8062332031168695
-0.0002845382926829268,0.8075900053273988
-0.0002844082926829268,0.8109820108537219
-0.0002842782926829268,0.8147132169326773
-0.0002841482926829268,0.8167484202484712
-0.0002840182926829268,0.8184444230116328
-0.0002838882926829268,0.8201404257747943
-0.0002837582926829268,0.8228540301958528
-0.0002836282926829268,0.8255676346169113
-0.0002834982926829268,0.8279420384853375
-0.0002833682926829268,0.830655642906396
-0.0002832382926829268,0.8330300467748222
-0.0002831082926829268,0.8354044506432484
-0.0002829782926829268,0.8374396539590423
-0.0002828482926829268,0.8391356567222038
-0.0002827182926829268,0.8404924589327331
-0.0002825882926829268,0.8425276622485269
-0.0002824582926829268,0.8445628655643208
-0.0002823282926829268,0.8469372694327471
-0.0002821982926829268,0.8499900744064378
-0.0002820682926829268,0.8527036788274963
-0.0002819382926829268,0.8547388821432902
-0.0002818082926829268,0.8560956843538194
-0.0002816782926829268,0.8577916871169811
-0.0002815482926829268,0.8591484893275103
-0.0002814182926829268,0.8618620937485688
-0.0002812882926829268,0.8638972970643627
-0.0002811582926829268,0.8645756981696273
-0.0002810282926829268,0.8676285031433181
-0.0002808982926829269,0.8700029070117442
-0.0002807682926829268,0.8730557119854351
-0.0002806382926829268,0.8744125141959643
-0.0002805082926829268,0.8761085169591258
-0.0002803782926829268,0.8774653191696551
-0.0002802482926829268,0.8781437202749197
-0.0002801182926829268,0.8801789235907136
-0.0002799882926829268,0.8815357258012428
-0.0002798582926829268,0.8832317285644045
-0.0002797282926829268,0.8845885307749337
-0.0002795982926829268,0.8862845335380952
-0.0002794682926829268,0.8879805363012568
-0.0002793382926829268,0.8889981379591537
-0.0002792082926829268,0.890354940169683
-0.0002790782926829268,0.89137254182758
-0.0002789482926829268,0.8937469456960061
-0.0002788182926829268,0.8954429484591677
-0.0002786882926829268,0.8971389512223292
-0.0002785582926829268,0.8988349539854908
-0.0002784282926829268,0.9001917561960201
-0.0002782982926829268,0.9015485584065493
-0.0002781682926829268,0.9032445611697109
-0.0002780382926829268,0.9049405639328725
-0.0002779082926829268,0.9056189650381371
-0.0002777782926829268,0.9069757672486664
-0.0002776482926829268,0.9073149678012986
-0.0002775182926829268,0.9086717700118279
-0.0002773882926829268,0.9096893716697249
-0.0002772582926829268,0.9107069733276217
-0.0002771282926829269,0.9110461738802541
-0.0002769982926829268,0.9124029760907834
-0.0002768682926829268,0.9147773799592095
-0.0002767382926829268,0.9157949816171065
-0.0002766082926829269,0.9178301849329004
-0.0002764782926829268,0.9181693854855326
-0.0002763482926829268,0.9198653882486942
-0.0002762182926829268,0.9208829899065911
-0.0002760882926829268,0.9219005915644881
-0.0002759582926829268,0.9225789926697527
-0.0002758282926829268,0.923935794880282
-0.0002756982926829268,0.9246141959855466
-0.0002755682926829268,0.9259709981960759
-0.0002754382926829268,0.9266493993013405
-0.0002753082926829268,0.9276670009592374
-0.0002751782926829268,0.928345402064502
-0.0002750482926829268,0.9297022042750313
-0.0002749182926829268,0.9300414048276636
-0.0002747882926829268,0.9310590064855605
-0.0002746582926829268,0.9320766081434575
-0.0002745282926829268,0.9334334103539867
-0.0002743982926829268,0.934790212564516
-0.0002742682926829268,0.9351294131171483
-0.0002741382926829268,0.9354686136697806
-0.0002740082926829268,0.9361470147750452
-0.0002738782926829268,0.9371646164329421
-0.0002737482926829268,0.9381822180908391
-0.0002736182926829268,0.9388606191961038
-0.0002734882926829268,0.9398782208540006
-0.0002733582926829269,0.9412350230645299
-0.0002732282926829268,0.9422526247224269
-0.0002730982926829268,0.9432702263803238
-0.0002729682926829268,0.9432702263803238
-0.0002728382926829269,0.9439486274855884
-0.0002727082926829268,0.9449662291434854
-0.0002725782926829268,0.94564463024875
-0.0002724482926829268,0.9463230313540146
-0.0002723182926829268,0.9470014324592793
-0.0002721882926829268,0.9470014324592793
-0.0002720582926829268,0.9483582346698085
-0.0002719282926829268,0.9490366357750731
-0.0002717982926829268,0.9486974352224408
-0.0002716682926829268,0.9493758363277054
-0.0002715382926829268,0.951071839090867
-0.0002714082926829268,0.9520894407487639
-0.0002712782926829268,0.9524286413013963
-0.0002711482926829268,0.9534462429592931
-0.0002710182926829268,0.9541246440645578
-0.0002708882926829268,0.9544638446171901
-0.0002707582926829268,0.9551422457224547
-0.0002706282926829268,0.9551422457224547
-0.0002704982926829268,0.9561598473803516
-0.0002703682926829268,0.9571774490382485
-0.0002702382926829268,0.9588734518014101
-0.0002701082926829268,0.9592126523540424
-0.0002699782926829268,0.9592126523540424
-0.0002698482926829268,0.9595518529066748
-0.0002697182926829268,0.9595518529066748
-0.0002695882926829268,0.9592126523540424
-0.0002694582926829268,0.9605694545645717
-0.0002693282926829268,0.9619262567751009
-0.0002691982926829268,0.9626046578803655
-0.0002690682926829269,0.9629438584329979
-0.0002689382926829268,0.9629438584329979
-0.0002688082926829268,0.9639614600908948
-0.0002686782926829268,0.9643006606435272
-0.0002685482926829268,0.9643006606435272
-0.0002684182926829268,0.965318262301424
-0.0002682882926829268,0.9656574628540564
-0.0002681582926829268,0.9659966634066887
-0.0002680282926829268,0.9659966634066887
-0.0002678982926829268,0.9666750645119533
-0.0002677682926829268,0.9670142650645857
-0.0002676382926829268,0.9676926661698503
-0.0002675082926829268,0.9676926661698503
-0.0002673782926829268,0.9697278694856442
-0.0002672482926829268,0.970745471143541
-0.0002671182926829268,0.9700670700382764
-0.0002669882926829268,0.9700670700382764
-0.0002668582926829268,0.9697278694856442
-0.0002667282926829268,0.9700670700382764
-0.0002665982926829268,0.9714238722488057
-0.0002664682926829268,0.9714238722488057
-0.0002663382926829268,0.9724414739067027
-0.0002662082926829268,0.9724414739067027
-0.0002660782926829268,0.9731198750119673
-0.0002659482926829268,0.9727806744593349
-0.0002658182926829268,0.9727806744593349
-0.0002656882926829268,0.9737982761172319
-0.0002655582926829268,0.9741374766698642
-0.0002654282926829268,0.9748158777751288
-0.0002652982926829269,0.9758334794330258
-0.0002651682926829268,0.976172679985658
-0.0002650382926829268,0.9765118805382904
-0.0002649082926829268,0.9768510810909227
-0.0002647782926829268,0.9768510810909227
-0.0002646482926829268,0.9768510810909227
-0.0002645182926829268,0.9765118805382904
-0.0002643882926829268,0.9765118805382904
-0.0002642582926829268,0.9775294821961873
-0.0002641282926829268,0.9775294821961873
-0.0002639982926829268,0.9785470838540843
-0.0002638682926829268,0.9785470838540843
-0.0002637382926829268,0.9782078833014519
-0.0002636082926829268,0.9785470838540843
-0.0002634782926829268,0.9785470838540843
-0.0002633482926829268,0.9795646855119812
-0.0002632182926829268,0.9805822871698782
-0.0002630882926829268,0.981599888827775
-0.0002629582926829268,0.9819390893804074
-0.0002628282926829268,0.981599888827775
-0.0002626982926829268,0.9809214877225104
-0.0002625682926829268,0.9809214877225104
-0.0002624382926829268,0.9809214877225104
-0.0002623082926829268,0.9809214877225104
-0.0002621782926829268,0.9812606882751428
-0.0002620482926829268,0.9819390893804074
-0.0002619182926829268,0.9829566910383043
-0.0002617882926829268,0.9832958915909367
-0.0002616582926829268,0.9839742926962013
-0.0002615282926829269,0.9843134932488335
-0.0002613982926829268,0.9846526938014659
-0.0002612682926829268,0.9843134932488335
-0.0002611382926829268,0.9839742926962013
-0.0002610082926829269,0.9836350921435689
-0.0002608782926829268,0.9843134932488335
-0.0002607482926829268,0.9853310949067305
-0.0002606182926829268,0.9863486965646274
-0.0002604882926829268,0.9860094960119952
-0.0002603582926829268,0.9856702954593628
-0.0002602282926829268,0.9853310949067305
-0.0002600982926829268,0.9856702954593628
-0.0002599682926829268,0.9860094960119952
-0.0002598382926829268,0.9853310949067305
-0.0002597082926829268,0.9856702954593628
-0.0002595782926829268,0.9860094960119952
-0.0002594482926829268,0.9863486965646274
-0.0002593182926829268,0.9870270976698921
-0.0002591882926829268,0.9873662982225244
-0.0002590582926829268,0.9873662982225244
-0.0002589282926829268,0.9873662982225244
-0.0002587982926829268,0.9870270976698921
-0.0002586682926829268,0.9870270976698921
-0.0002585382926829268,0.9866878971172598
-0.0002584082926829268,0.9877054987751567
-0.0002582782926829268,0.9873662982225244
-0.0002581482926829268,0.9873662982225244
-0.0002580182926829268,0.9870270976698921
-0.0002578882926829268,0.9873662982225244
-0.0002577582926829268,0.9873662982225244
-0.0002576282926829268,0.9877054987751567
-0.0002574982926829268,0.988044699327789
-0.0002573682926829268,0.9883838998804213
-0.0002572382926829269,0.9894015015383183
-0.0002571082926829268,0.9900799026435829
-0.0002569782926829268,0.9904191031962152
-0.0002568482926829268,0.9904191031962152
-0.0002567182926829268,0.9904191031962152
-0.0002565882926829268,0.9917759054067444
-0.0002564582926829268,0.9910975043014798
-0.0002563282926829268,0.9904191031962152
-0.0002561982926829268,0.9612478556698363
-0.0002560682926829268,0.9490366357750731
-0.0002559382926829268,0.9215613910118557
-0.0002558082926829268,0.8927293440381092
-0.0002556782926829268,0.8659325003801566
-0.0002555482926829268,0.8381180550643069
-0.0002554182926829268,0.8106428103010895
-0.0002552882926829268,0.7838459666431369
-0.0002551582926829268,0.7580667246430811
-0.0002550282926829268,0.7326266831956577
-0.0002548982926829268,0.7075258423008666
-0.0002547682926829268,0.6827642019587078
-0.0002546382926829268,0.6593593638270782
-0.0002545082926829268,0.635276124590184
-0.0002543782926829268,0.6108536848006575
-0.0002542482926829268,0.5877880472216602
-0.0002541182926829268,0.56574001130056
-0.0002539882926829268,0.5433527748268273
-0.0002538582926829268,0.5216439394583593
-0.0002537282926829268,0.4989175024319944
-0.0002535982926829268,0.4765302659582618
-0.0002534682926829269,0.456178232800323
-0.0002533382926829268,0.435486999089752
-0.0002532082926829268,0.4154741664844455
-0.0002530782926829268,0.3941045316686098
-0.0002529482926829268,0.3740916990633034
-0.0002528182926829268,0.3534004653527323
-0.0002526882926829268,0.3344052344053228
-0.0002525582926829268,0.3164276051158103
-0.0002524282926829268,0.2984499758262977
-0.0002522982926829268,0.2801331459841528
-0.0002521682926829268,0.261816316142008
-0.0002520382926829268,0.2441778874051277
-0.0002519082926829268,0.2262002581156151
-0.0002517782926829268,0.2089010299313672
-0.0002516482926829268,0.1922802028523839
-0.0002515182926829268,0.1753201752207683
-0.0002513882926829268,0.1583601475891526
-0.0002512582926829268,0.141400119957537
-0.0002511282926829268,0.1244400923259214
-0.0002509982926829268,0.1095152680100996
-0.0002508682926829268,0.09425124314164557
-0.0002507382926829268,0.07864801772055918
-0.0002506082926829268,0.06338399285210512
-0.0002504782926829268,0.04913756964154799
-0.0002503482926829268,0.03455194587835855
-0.0002502182926829268,0.01996632211516912
-0.0002500882926829268,0.005041497799347365
-0.0002499582926829268,-0.009544125963842073
-0.0002498282926829268,-0.02311214806913458
-0.0002496982926829268,-0.03634096962179477
-0.0002495682926829268,-0.04923059062182264
-0.0002494382926829268,-0.06212021162185051
-0.0002493082926829268,-0.07568823372714302
-0.0002491782926829269,-0.08857785472717089
-0.0002490482926829268,-0.1011282751745664
-0.0002489182926829268,-0.113678695621962
-0.0002487882926829268,-0.1269075171746222
-0.0002486582926829268,-0.1394579376220178
-0.0002485282926829268,-0.1509907564115164
-0.0002483982926829268,-0.163541176858912
-0.0002482682926829268,-0.1757523967536752
-0.0002481382926829268,-0.1866068144379092
-0.0002480082926829268,-0.1984788337800401
-0.0002478782926829268,-0.2103508531221711
-0.0002477482926829268,-0.2215444713590374
-0.0002476182926829268,-0.2327380895959037
-0.0002474882926829268,-0.2432533067275054
-0.0002473582926829268,-0.2527509222012101
-0.0002472282926829268,-0.2629269387801795
-0.0002470982926829268,-0.2731029553591489
-0.0002469682926829268,-0.282939771385486
-0.0002468382926829268,-0.2924373868591907
-0.0002467082926829268,-0.3032918045434247
-0.0002465782926829268,-0.3127894200171294
-0.0002464482926829268,-0.3222870354908342
-0.0002463182926829268,-0.3311062498592743
-0.0002461882926829268,-0.3402646647803468
-0.0002460582926829268,-0.3504406813593162
-0.0002459282926829268,-0.3602774973856532
-0.0002457982926829268,-0.3684183106488287
-0.0002456682926829268,-0.3768983244646366
-0.0002455382926829268,-0.3853783382804444
-0.0002454082926829269,-0.3948759537541491
-0.0002452782926829268,-0.4026775664646923
-0.0002451482926829268,-0.4111575802805001
-0.0002450182926829268,-0.4199767946489402
-0.0002448882926829268,-0.4281176079121157
-0.0002447582926829268,-0.4365976217279235
-0.0002446282926829268,-0.4450776355437314
-0.0002444982926829268,-0.4522008471490099
-0.0002443682926829268,-0.4600024598595531
-0.0002442382926829268,-0.4671256714648317
-0.0002441082926829268,-0.4739096825174779
-0.0002439782926829269,-0.4810328941227565
-0.0002438482926829268,-0.488156105728035
-0.0002437182926829269,-0.4949401167806813
-0.0002435882926829268,-0.5017241278333276
-0.0002434582926829269,-0.5095257405438708
-0.0002433282926829268,-0.516309751596517
-0.0002431982926829269,-0.5227545620965309
-0.0002430682926829268,-0.5295385731491772
-0.0002429382926829269,-0.5363225842018234
-0.0002428082926829268,-0.5434457958071021
-0.0002426782926829269,-0.5492122052018513
-0.0002425482926829268,-0.5556570157018653
-0.0002424182926829269,-0.5627802273071438
-0.0002422882926829268,-0.5688858372545255
-0.0002421582926829269,-0.5746522466492748
-0.0002420282926829268,-0.5800794554913918
-0.0002418982926829269,-0.5848282632282442
-0.0002417682926829268,-0.5902554720703612
-0.0002416382926829269,-0.5960218814651105
-0.0002415082926829269,-0.6021274914124921
-0.0002413782926829269,-0.6078939008072414
-0.0002412482926829269,-0.6136603102019907
-0.0002411182926829268,-0.6180699173862108
-0.0002409882926829269,-0.6245147278862248
-0.0002408582926829268,-0.6316379394915033
-0.0002407282926829269,-0.636725947780988
-0.0002405982926829268,-0.6418139560704726
-0.0002404682926829269,-0.6472411649125897
-0.0002403382926829268,-0.6506331704389128
-0.0002402082926829269,-0.6550427776231329
-0.0002400782926829268,-0.6601307859126175
-0.0002399482926829269,-0.6642011925442053
-0.0002398182926829268,-0.668271599175793
-0.0002396882926829269,-0.6726812063600132
-0.0002395582926829268,-0.6774300140968655
-0.0002394282926829269,-0.6818396212810856
-0.0002392982926829268,-0.6862492284653057
-0.0002391682926829269,-0.6903196350968934
-0.0002390382926829268,-0.6950684428337457
-0.0002389082926829269,-0.6994780500179658
-0.0002387782926829268,-0.7035484566495536
-0.0002386482926829269,-0.7076188632811413
-0.0002385182926829268,-0.7113500693600967
-0.0002383882926829269,-0.7157596765443168
-0.0002382582926829268,-0.7201692837285368
-0.0002381282926829269,-0.7242396903601246
-0.0002379982926829268,-0.7276316958864477
-0.0002378682926829269,-0.7310237014127708
-0.0002377382926829269,-0.7350941080443586
-0.0002376082926829269,-0.7381469130180495
-0.0002374782926829269,-0.740860517439108
-0.0002373482926829268,-0.7439133224127987
-0.0002372182926829269,-0.7490013307022835
-0.0002370882926829268,-0.7527325367812389
-0.0002369582926829269,-0.7564637428601944
-0.0002368282926829268,-0.7598557483865175
-0.0002366982926829269,-0.762569352807576
-0.0002365682926829268,-0.7659613583338991
-0.0002364382926829269,-0.7700317649654869
-0.0002363082926829268,-0.772406168833913
-0.0002361782926829269,-0.7764765754655008
-0.0002360482926829268,-0.7798685809918239
-0.0002359182926829269,-0.7835997870707793
-0.0002357882926829268,-0.7866525920444701
-0.0002356582926829269,-0.7893661964655286
-0.0002355282926829268,-0.7910621992286901
-0.0002353982926829269,-0.794115004202381
-0.0002352682926829268,-0.7964894080708071
-0.0002351382926829269,-0.8005598147023949
-0.0002350082926829268,-0.8036126196760858
-0.0002348782926829269,-0.8059870235445119
-0.0002347482926829268,-0.8087006279655704
-0.0002346182926829269,-0.8120926334918935
-0.0002344882926829268,-0.814806237912952
-0.0002343582926829269,-0.8168414412287459
-0.0002342282926829268,-0.8195550456498044
-0.0002340982926829269,-0.8219294495182307
-0.0002339682926829268,-0.8243038533866568
-0.0002338382926829269,-0.8263390567024507
-0.0002337082926829269,-0.8280350594656123
-0.0002335782926829269,-0.831087864439303
-0.0002334482926829269,-0.8338014688603615
-0.0002333182926829268,-0.8361758727287878
-0.0002331882926829269,-0.8392286777024786
-0.0002330582926829268,-0.8409246804656402
-0.0002329282926829269,-0.8422814826761694
-0.0002327982926829268,-0.8453342876498602
-0.0002326682926829269,-0.8466910898603894
-0.0002325382926829268,-0.8490654937288157
-0.0002324082926829269,-0.8511006970446096
-0.0002322782926829268,-0.8527966998077711
-0.0002321482926829269,-0.8551711036761973
-0.0002320182926829268,-0.8575455075446234
-0.0002318882926829269,-0.8595807108604173
-0.0002317582926829268,-0.8629727163867404
-0.0002316282926829269,-0.8653471202551667
-0.0002314982926829268,-0.8670431230183282
-0.0002313682926829269,-0.8687391257814897
-0.0002312382926829268,-0.8697567274393867
-0.0002311082926829269,-0.8714527302025482
-0.0002309782926829268,-0.8741663346236067
-0.0002308482926829269,-0.875523136834136
-0.0002307182926829268,-0.8772191395972976
-0.0002305882926829269,-0.8789151423604591
-0.0002304582926829268,-0.880950345676253
-0.0002303282926829269,-0.8833247495446792
-0.0002301982926829268,-0.8843423512025761
-0.0002300682926829269,-0.8856991534131053
-0.0002299382926829268,-0.8877343567288992
-0.0002298082926829269,-0.8894303594920608
-0.0002296782926829269,-0.8901087605973255
-0.0002295482926829268,-0.8914655628078547
-0.0002294182926829269,-0.8938399666762809
-0.0002292882926829268,-0.8938399666762809
-0.0002291582926829269,-0.8945183677815455
-0.0002290282926829268,-0.8962143705447071
-0.0002288982926829269,-0.8979103733078686
-0.0002287682926829268,-0.8989279749657656
-0.0002286382926829269,-0.9006239777289271
-0.0002285082926829268,-0.9019807799394564
-0.0002283782926829269,-0.9033375821499856
-0.0002282482926829268,-0.9046943843605149
-0.0002281182926829269,-0.9057119860184119
-0.0002279882926829268,-0.9077471893342057
-0.0002278582926829269,-0.9101215932026319
-0.0002277282926829268,-0.9111391948605289
-0.0002275982926829269,-0.913513598728955
-0.0002274682926829268,-0.9152096014921166
-0.0002273382926829269,-0.9152096014921166
-0.0002272082926829268,-0.9162272031500135
-0.0002270782926829269,-0.9172448048079105
-0.0002269482926829268,-0.9186016070184397
-0.0002268182926829269,-0.9202976097816012
-0.0002266882926829268,-0.9216544119921305
-0.0002265582926829269,-0.9230112142026597
-0.0002264282926829268,-0.9236896153079244
-0.0002262982926829269,-0.9250464175184536
-0.0002261682926829268,-0.9264032197289829
-0.0002260382926829269,-0.9270816208342475
-0.0002259082926829268,-0.9270816208342475
-0.0002257782926829269,-0.9284384230447768
-0.0002256482926829269,-0.9294560247026737
-0.0002255182926829268,-0.9311520274658353
-0.0002253882926829269,-0.9328480302289969
-0.0002252582926829268,-0.9335264313342615
-0.0002251282926829269,-0.9345440329921584
-0.0002249982926829268,-0.9355616346500554
-0.0002248682926829269,-0.9365792363079523
-0.0002247382926829268,-0.9375968379658493
-0.0002246082926829269,-0.9379360385184815
-0.0002244782926829268,-0.9382752390711139
-0.0002243482926829269,-0.9389536401763785
-0.0002242182926829268,-0.9396320412816431
-0.0002240882926829269,-0.94064964293954
-0.0002239582926829268,-0.9420064451500693
-0.0002238282926829269,-0.9430240468079663
-0.0002236982926829268,-0.9440416484658631
-0.0002235682926829269,-0.9450592501237601
-0.0002234382926829268,-0.9464160523342894
-0.0002233082926829269,-0.9481120550974509
-0.0002231782926829268,-0.9487904562027155
-0.0002230482926829269,-0.9484512556500833
-0.0002229182926829268,-0.9481120550974509
-0.0002227882926829269,-0.9481120550974509
-0.0002226582926829268,-0.9494688573079801
-0.0002225282926829269,-0.9504864589658771
-0.0002223982926829268,-0.9518432611764064
-0.0002222682926829269,-0.9528608628343033
-0.0002221382926829268,-0.952521662281671
-0.0002220082926829269,-0.9532000633869356
-0.0002218782926829269,-0.9538784644922003
-0.0002217482926829269,-0.9535392639395679
-0.0002216182926829269,-0.9542176650448325
-0.0002214882926829268,-0.9548960661500971
-0.0002213582926829269,-0.9565920689132587
-0.0002212282926829268,-0.9582880716764203
-0.0002210982926829269,-0.9582880716764203
-0.0002209682926829268,-0.9586272722290525
-0.0002208382926829269,-0.9582880716764203
-0.0002207082926829268,-0.9589664727816849
-0.0002205782926829269,-0.9599840744395818
-0.0002204482926829268,-0.9603232749922141
-0.0002203182926829269,-0.961340876650111
-0.0002201882926829268,-0.9633760799659049
-0.0002200582926829269,-0.9637152805185373
-0.0002199282926829268,-0.9643936816238019
-0.0002197982926829269,-0.9650720827290665
-0.0002196682926829268,-0.9650720827290665
-0.0002195382926829269,-0.9650720827290665
-0.0002194082926829268,-0.9660896843869634
-0.0002192782926829269,-0.9660896843869634
-0.0002191482926829268,-0.9654112832816988
-0.0002190182926829269,-0.9650720827290665
-0.0002188882926829268,-0.9664288849395958
-0.0002187582926829269,-0.966768085492228
-0.0002186282926829268,-0.9674464865974927
-0.0002184982926829269,-0.9681248877027573
-0.0002183682926829268,-0.9694816899132865
-0.0002182382926829269,-0.9698208904659189
-0.0002181082926829268,-0.9704992915711835
-0.0002179782926829269,-0.9715168932290804
-0.0002178482926829269,-0.9725344948869774
-0.0002177182926829268,-0.972195294334345
-0.0002175882926829269,-0.973212895992242
-0.0002174582926829268,-0.972195294334345
-0.0002173282926829269,-0.9725344948869774
-0.0002171982926829268,-0.9728736954396097
-0.0002170682926829269,-0.9738912970975067
-0.0002169382926829268,-0.9749088987554035
-0.0002168082926829269,-0.9759265004133005
-0.0002166782926829268,-0.9759265004133005
-0.0002165482926829269,-0.9759265004133005
-0.0002164182926829268,-0.9762657009659328
-0.0002162882926829269,-0.9759265004133005
-0.0002161582926829268,-0.9762657009659328
-0.0002160282926829269,-0.9772833026238298
-0.0002158982926829268,-0.9783009042817267
-0.0002157682926829269,-0.9783009042817267
-0.0002156382926829268,-0.9779617037290944
-0.0002155082926829269,-0.9789793053869913
-0.0002153782926829268,-0.9789793053869913
-0.0002152482926829269,-0.9793185059396237
-0.0002151182926829268,-0.9793185059396237
-0.0002149882926829269,-0.9796577064922559
-0.0002148582926829268,-0.9803361075975205
-0.0002147282926829269,-0.9816929098080498
-0.0002145982926829268,-0.9823713109133144
-0.0002144682926829269,-0.9833889125712114
-0.0002143382926829268,-0.9837281131238437
-0.0002142082926829269,-0.984067313676476
-0.0002140782926829268,-0.9837281131238437
-0.0002139482926829269,-0.9847457147817407
-0.0002138182926829269,-0.9847457147817407
-0.0002136882926829268,-0.984067313676476
-0.0002135582926829269,-0.9837281131238437
-0.0002134282926829268,-0.9827105114659468
-0.0002132982926829269,-0.9833889125712114
-0.0002131682926829268,-0.984067313676476
-0.0002130382926829269,-0.9850849153343729
-0.0002129082926829268,-0.9854241158870053
-0.0002127782926829269,-0.9850849153343729
-0.0002126482926829268,-0.9844065142291083
-0.0002125182926829269,-0.984067313676476
-0.0002123882926829268,-0.984067313676476
-0.0002122582926829269,-0.9864417175449022
-0.0002121282926829268,-0.9867809180975345
-0.0002119982926829269,-0.9864417175449022
-0.0002118682926829268,-0.9864417175449022
-0.0002117382926829269,-0.9864417175449022
-0.0002116082926829268,-0.9877985197554314
-0.0002114782926829269,-0.9884769208606961
-0.0002113482926829268,-0.9884769208606961
-0.0002112182926829269,-0.9881377203080638
-0.0002110882926829268,-0.9888161214133284
-0.0002109582926829269,-0.9888161214133284
-0.0002108282926829268,-0.9891553219659607
-0.0002106982926829269,-0.989494522518593
-0.0002105682926829268,-0.9891553219659607
-0.0002104382926829269,-0.989494522518593
-0.0002103082926829268,-0.9888161214133284
-0.0002101782926829269,-0.9888161214133284
-0.0002100482926829268,-0.9891553219659607
-0.0002099182926829268,-0.9901729236238577
-0.0002097882926829269,-0.9901729236238577
-0.0002096582926829268,-0.9898337230712253
-0.0002095282926829269,-0.9898337230712253
-0.0002093982926829268,-0.989494522518593
-0.0002092682926829269,-0.9905121241764899
-0.0002091382926829268,-0.9918689263870192
-0.0002090082926829269,-0.9918689263870192
-0.0002088782926829268,-0.9915297258343869
-0.0002087482926829269,-0.9925473274922838
-0.0002086182926829268,-0.9918689263870192
-0.0002084882926829269,-0.9918689263870192
-0.0002083582926829268,-0.9922081269396515
-0.0002082282926829269,-0.9932257285975484
-0.0002080982926829268,-0.9928865280449162
-0.0002079682926829269,-0.9925473274922838
-0.0002078382926829268,-0.9925473274922838
-0.0002077082926829269,-0.9928865280449162
-0.0002075782926829268,-0.9932257285975484
-0.0002074482926829269,-0.9942433302554454
-0.0002073182926829268,-0.9935649291501808
-0.0002071882926829269,-0.9935649291501808
-0.0002070582926829268,-0.99492173136071
-0.0002069282926829269,-0.9952609319133423
-0.0002067982926829268,-0.99492173136071
-0.0002066682926829269,-0.9952609319133423
-0.0002065382926829268,-0.99492173136071
-0.0002064082926829269,-0.9942433302554454
-0.0002062782926829268,-0.978640104834359
-0.0002061482926829269,-0.9674464865974927
-0.0002060182926829269,-0.9437024479132309
-0.0002058882926829268,-0.9141919998342196
-0.0002057582926829269,-0.8860383539657377
-0.0002056282926829268,-0.8589023097551527
-0.0002054982926829269,-0.8321054660972
-0.0002053682926829268,-0.8059870235445119
-0.0002052382926829269,-0.7791901798865593
-0.0002051082926829268,-0.7530717373338712
-0.0002049782926829269,-0.7266140942285508
-0.0002048482926829268,-0.7015132533337597
-0.0002047182926829269,-0.6777692146494978
-0.0002045882926829268,-0.6547035770705005
-0.0002044582926829269,-0.6299419367283418
-0.0002043282926829268,-0.6055194969388152
-0.0002041982926829269,-0.5827930599124503
-0.0002040682926829268,-0.5604058234387177
-0.0002039382926829269,-0.5376793864123527
-0.0002038082926829268,-0.5159705510438848
-0.0002036782926829269,-0.4949401167806813
-0.0002035482926829268,-0.4735704819648456
-0.0002034182926829269,-0.4528792482542746
-0.0002032882926829268,-0.4325272150963358
-0.0002031582926829269,-0.412175181938397
-0.0002030282926829268,-0.3908055471225614
-0.0002028982926829269,-0.3718103161751519
-0.0002027682926829268,-0.3528150852277424
-0.0002026382926829269,-0.3328022526224359
-0.0002025082926829268,-0.3131286205697618
-0.0002023782926829269,-0.2948117907276169
-0.0002022482926829268,-0.2768341614381044
-0.0002021182926829269,-0.2591957327012241
-0.0002019882926829269,-0.2425749056222408
